x1,y1,x2,y2,x3,y3,x4,y4,oob_distance
10.0,10.0,219.0,73.0,270.0,68.0,291.0,107.0,0.2967171048027015
10.0,10.0,219.0,73.0,270.0,68.0,291.0,107.0,0.29503691630950524
10.0,10.0,219.0,73.0,270.0,68.0,291.0,107.0,0.2969735101564015
10.0,10.0,219.0,73.0,270.0,68.0,291.0,107.0,0.2960503158578076
10.0,10.0,219.0,73.0,270.0,68.0,291.0,107.0,0.2956614253981582
10.0,10.0,219.0,242.0,78.0,278.0,141.0,111.0,0.9810273506170522
10.0,10.0,219.0,242.0,78.0,278.0,141.0,111.0,0.9834340150513214
10.0,10.0,219.0,242.0,78.0,278.0,141.0,111.0,0.9825497705510611
10.0,10.0,219.0,242.0,78.0,278.0,141.0,111.0,0.9830958052647285
10.0,10.0,219.0,242.0,78.0,278.0,141.0,111.0,0.9820011183957025
10.0,10.0,219.0,242.0,78.0,278.0,141.0,111.0,0.9821721147388229
10.0,10.0,219.0,242.0,78.0,278.0,141.0,111.0,0.982839287602268
10.0,10.0,219.0,242.0,78.0,278.0,141.0,111.0,0.9835880536904469
10.0,10.0,219.0,242.0,78.0,278.0,141.0,111.0,0.9834043142230495
10.0,10.0,219.0,242.0,78.0,278.0,141.0,111.0,0.9830008658575695
10.0,10.0,220.0,124.0,254.0,51.0,281.0,18.0,0.0032242773014969917
10.0,10.0,220.0,124.0,254.0,51.0,281.0,18.0,0.010965785767329317
10.0,10.0,220.0,124.0,254.0,51.0,281.0,18.0,0.00955895239385618
10.0,10.0,220.0,124.0,254.0,51.0,281.0,18.0,0.0047658843504057025
10.0,10.0,220.0,124.0,254.0,51.0,281.0,18.0,0.004509330202708384
10.0,10.0,220.0,124.0,254.0,51.0,281.0,18.0,0.012708468413040963
10.0,10.0,220.0,124.0,254.0,51.0,281.0,18.0,0.008530911810364916
10.0,10.0,220.0,124.0,254.0,51.0,281.0,18.0,0.005909608783642772
10.0,10.0,220.0,124.0,254.0,51.0,281.0,18.0,0.004598517366272592
10.0,10.0,220.0,124.0,254.0,51.0,281.0,18.0,0.004394908933296859
10.0,10.0,220.0,165.0,230.0,94.0,142.0,61.0,0.3478154732196872
10.0,10.0,220.0,165.0,230.0,94.0,142.0,61.0,0.3493045928604299
10.0,10.0,220.0,165.0,230.0,94.0,142.0,61.0,0.3491667786427073
10.0,10.0,220.0,165.0,230.0,94.0,142.0,61.0,0.3485849220582109
10.0,10.0,220.0,165.0,230.0,94.0,142.0,61.0,0.3496364556063334
10.0,10.0,220.0,165.0,230.0,94.0,142.0,61.0,0.348741639812878
10.0,10.0,220.0,165.0,230.0,94.0,142.0,61.0,0.3492275992789293
10.0,10.0,220.0,165.0,230.0,94.0,142.0,61.0,0.34832372391168165
10.0,10.0,220.0,165.0,230.0,94.0,142.0,61.0,0.34913549532418786
10.0,10.0,220.0,165.0,230.0,94.0,142.0,61.0,0.3471539449049137
10.0,10.0,221.0,71.0,107.0,240.0,115.0,268.0,0.642468065800893
10.0,10.0,221.0,71.0,107.0,240.0,115.0,268.0,0.6437100558775839
10.0,10.0,221.0,71.0,107.0,240.0,115.0,268.0,0.6413181955252671
10.0,10.0,221.0,71.0,107.0,240.0,115.0,268.0,0.6414376215396331
10.0,10.0,221.0,71.0,107.0,240.0,115.0,268.0,0.642884149815965
10.0,10.0,221.0,71.0,107.0,240.0,115.0,268.0,0.6482788405400626
10.0,10.0,221.0,71.0,107.0,240.0,115.0,268.0,0.6418579366095887
10.0,10.0,221.0,71.0,107.0,240.0,115.0,268.0,0.643428350499692
10.0,10.0,221.0,71.0,107.0,240.0,115.0,268.0,0.6414458959941471
10.0,10.0,221.0,71.0,107.0,240.0,115.0,268.0,0.6440388345776302
10.0,10.0,221.0,221.0,126.0,238.0,61.0,127.0,1.289170798308438
10.0,10.0,221.0,221.0,126.0,238.0,61.0,127.0,1.2917350325856114
10.0,10.0,221.0,221.0,126.0,238.0,61.0,127.0,1.291411002198582
10.0,10.0,221.0,221.0,126.0,238.0,61.0,127.0,1.2913090810226429
10.0,10.0,221.0,221.0,126.0,238.0,61.0,127.0,1.2907072876910948
10.0,10.0,221.0,221.0,126.0,238.0,61.0,127.0,1.290802641496626
10.0,10.0,221.0,221.0,126.0,238.0,61.0,127.0,1.2899766648404225
10.0,10.0,221.0,221.0,126.0,238.0,61.0,127.0,1.2906749407247802
10.0,10.0,221.0,221.0,126.0,238.0,61.0,127.0,1.2914215573369805
10.0,10.0,221.0,221.0,126.0,238.0,61.0,127.0,1.28934737876097
10.0,10.0,221.0,229.0,144.0,278.0,68.0,106.0,1.146731756595581
10.0,10.0,221.0,229.0,144.0,278.0,68.0,106.0,1.1470736689459193
10.0,10.0,221.0,229.0,144.0,278.0,68.0,106.0,1.1478980320170606
10.0,10.0,221.0,229.0,144.0,278.0,68.0,106.0,1.1476283782896388
10.0,10.0,221.0,229.0,144.0,278.0,68.0,106.0,1.14793859903237
10.0,10.0,221.0,229.0,144.0,278.0,68.0,106.0,1.1486209433245052
10.0,10.0,221.0,229.0,144.0,278.0,68.0,106.0,1.1488500483902362
10.0,10.0,221.0,229.0,144.0,278.0,68.0,106.0,1.1483046310156846
10.0,10.0,221.0,229.0,144.0,278.0,68.0,106.0,1.1480724846109496
10.0,10.0,221.0,229.0,144.0,278.0,68.0,106.0,1.148101868450253
10.0,10.0,222.0,54.0,30.0,206.0,267.0,255.0,-0.9910689840479128
10.0,10.0,222.0,54.0,30.0,206.0,267.0,255.0,-0.9932384623304991
10.0,10.0,222.0,54.0,30.0,206.0,267.0,255.0,-0.9923512285043792
10.0,10.0,222.0,54.0,30.0,206.0,267.0,255.0,-0.9926621483981357
10.0,10.0,222.0,54.0,30.0,206.0,267.0,255.0,-0.9924904142078881
10.0,10.0,222.0,54.0,30.0,206.0,267.0,255.0,-0.9912087985922957
10.0,10.0,222.0,54.0,30.0,206.0,267.0,255.0,-0.9918565975931828
10.0,10.0,222.0,54.0,30.0,206.0,267.0,255.0,-0.991618112476381
10.0,10.0,222.0,54.0,30.0,206.0,267.0,255.0,-0.9925784588363284
10.0,10.0,222.0,54.0,30.0,206.0,267.0,255.0,-0.9939172204577398
10.0,10.0,222.0,88.0,90.0,192.0,47.0,204.0,1.1780679840692443
10.0,10.0,222.0,88.0,90.0,192.0,47.0,204.0,1.1756514933088653
10.0,10.0,222.0,88.0,90.0,192.0,47.0,204.0,1.176358518293147
10.0,10.0,222.0,88.0,90.0,192.0,47.0,204.0,1.177565783747683
10.0,10.0,222.0,88.0,90.0,192.0,47.0,204.0,1.1773876181799254
10.0,10.0,222.0,88.0,90.0,192.0,47.0,204.0,1.1773921530626672
10.0,10.0,222.0,88.0,90.0,192.0,47.0,204.0,1.1768369757185877
10.0,10.0,222.0,88.0,90.0,192.0,47.0,204.0,1.1776572728052053
10.0,10.0,222.0,88.0,90.0,192.0,47.0,204.0,1.1769177133708517
10.0,10.0,222.0,88.0,90.0,192.0,47.0,204.0,1.1771813745214694
10.0,10.0,222.0,175.0,231.0,153.0,51.0,10.0,0.5786060462384659
10.0,10.0,222.0,175.0,231.0,153.0,51.0,10.0,0.5818782120072579
10.0,10.0,222.0,175.0,231.0,153.0,51.0,10.0,0.5869801032119994
10.0,10.0,222.0,175.0,231.0,153.0,51.0,10.0,0.5850141511799216
10.0,10.0,222.0,175.0,231.0,153.0,51.0,10.0,0.5844515999800444
10.0,10.0,222.0,175.0,231.0,153.0,51.0,10.0,0.588891160193356
10.0,10.0,222.0,175.0,231.0,153.0,51.0,10.0,0.5879494705661092
10.0,10.0,222.0,175.0,231.0,153.0,51.0,10.0,0.5858024698594371
10.0,10.0,222.0,175.0,231.0,153.0,51.0,10.0,0.5882399876475244
10.0,10.0,222.0,175.0,231.0,153.0,51.0,10.0,0.5845140359567522
10.0,10.0,223.0,87.0,16.0,279.0,39.0,291.0,-0.14818881009977236
10.0,10.0,223.0,87.0,16.0,279.0,39.0,291.0,-0.14911575300518853
10.0,10.0,223.0,87.0,16.0,279.0,39.0,291.0,-0.14828602990515316
10.0,10.0,223.0,87.0,16.0,279.0,39.0,291.0,-0.14846469930537154
10.0,10.0,223.0,87.0,16.0,279.0,39.0,291.0,-0.1484867777666552
10.0,10.0,223.0,87.0,16.0,279.0,39.0,291.0,-0.1490914001188326
10.0,10.0,223.0,87.0,16.0,279.0,39.0,291.0,-0.14875875885471546
10.0,10.0,223.0,87.0,16.0,279.0,39.0,291.0,-0.1485597088822792
10.0,10.0,223.0,87.0,16.0,279.0,39.0,291.0,-0.14845690784032017
10.0,10.0,223.0,87.0,16.0,279.0,39.0,291.0,-0.14843840734152192
10.0,10.0,223.0,124.0,183.0,172.0,223.0,261.0,0.09673117793009034
10.0,10.0,223.0,124.0,183.0,172.0,223.0,261.0,0.09365447517314074
10.0,10.0,223.0,124.0,183.0,172.0,223.0,261.0,0.0977500890380667
10.0,10.0,223.0,124.0,183.0,172.0,223.0,261.0,0.09736484918158705
10.0,10.0,223.0,124.0,183.0,172.0,223.0,261.0,0.09208213877043714
10.0,10.0,223.0,124.0,183.0,172.0,223.0,261.0,0.09570352490822542
10.0,10.0,223.0,124.0,183.0,172.0,223.0,261.0,0.0957703256803435
10.0,10.0,223.0,124.0,183.0,172.0,223.0,261.0,0.09176234423478791
10.0,10.0,223.0,124.0,183.0,172.0,223.0,261.0,0.09536744485637105
10.0,10.0,223.0,124.0,183.0,172.0,223.0,261.0,0.0945157397345342
10.0,10.0,223.0,149.0,208.0,55.0,49.0,54.0,0.28831238381091473
10.0,10.0,223.0,149.0,208.0,55.0,49.0,54.0,0.29740635499100065
10.0,10.0,223.0,149.0,208.0,55.0,49.0,54.0,0.2896537977618321
10.0,10.0,223.0,149.0,208.0,55.0,49.0,54.0,0.2933191081328961
10.0,10.0,223.0,149.0,208.0,55.0,49.0,54.0,0.2937526019066805
10.0,10.0,223.0,149.0,208.0,55.0,49.0,54.0,0.29578467040358714
10.0,10.0,223.0,149.0,208.0,55.0,49.0,54.0,0.296953603659766
10.0,10.0,223.0,149.0,208.0,55.0,49.0,54.0,0.2947653929672014
10.0,10.0,223.0,149.0,208.0,55.0,49.0,54.0,0.29583190022067996
10.0,10.0,223.0,149.0,208.0,55.0,49.0,54.0,0.2958923883812492
10.0,10.0,224.0,209.0,259.0,159.0,295.0,60.0,0.6629132034047056
10.0,10.0,224.0,209.0,259.0,159.0,295.0,60.0,0.6609956655494988
10.0,10.0,224.0,209.0,259.0,159.0,295.0,60.0,0.6602268350425811
10.0,10.0,224.0,209.0,259.0,159.0,295.0,60.0,0.6650444034246112
10.0,10.0,224.0,209.0,259.0,159.0,295.0,60.0,0.6635722535102775
10.0,10.0,224.0,209.0,259.0,159.0,295.0,60.0,0.6617421393433767
10.0,10.0,224.0,209.0,259.0,159.0,295.0,60.0,0.6651777919478508
10.0,10.0,224.0,209.0,259.0,159.0,295.0,60.0,0.6639099063806393
10.0,10.0,224.0,209.0,259.0,159.0,295.0,60.0,0.6631120078963308
10.0,10.0,224.0,209.0,259.0,159.0,295.0,60.0,0.6618474963737406
10.0,10.0,225.0,84.0,230.0,35.0,230.0,10.0,0.3085639049769635
10.0,10.0,225.0,84.0,230.0,35.0,230.0,10.0,0.30866808356067876
10.0,10.0,225.0,84.0,230.0,35.0,230.0,10.0,0.30889259473555564
10.0,10.0,225.0,84.0,230.0,35.0,230.0,10.0,0.3082810553142705
10.0,10.0,225.0,84.0,230.0,35.0,230.0,10.0,0.30816293807167594
10.0,10.0,225.0,84.0,230.0,35.0,230.0,10.0,0.3095531837973029
10.0,10.0,225.0,84.0,230.0,35.0,230.0,10.0,0.3091780258509589
10.0,10.0,225.0,84.0,230.0,35.0,230.0,10.0,0.30864028464070614
10.0,10.0,225.0,84.0,230.0,35.0,230.0,10.0,0.3087310535490113
10.0,10.0,225.0,84.0,230.0,35.0,230.0,10.0,0.308937873037721
10.0,10.0,225.0,218.0,255.0,39.0,107.0,153.0,-0.14866783334329936
10.0,10.0,225.0,218.0,255.0,39.0,107.0,153.0,-0.14932080282049842
10.0,10.0,225.0,218.0,255.0,39.0,107.0,153.0,-0.1488171426210756
10.0,10.0,225.0,218.0,255.0,39.0,107.0,153.0,-0.14875621176349618
10.0,10.0,225.0,218.0,255.0,39.0,107.0,153.0,-0.1496952211300746
10.0,10.0,225.0,218.0,255.0,39.0,107.0,153.0,-0.14925111592110873
10.0,10.0,225.0,218.0,255.0,39.0,107.0,153.0,-0.1478535240864538
10.0,10.0,225.0,218.0,255.0,39.0,107.0,153.0,-0.14969096622266687
10.0,10.0,225.0,218.0,255.0,39.0,107.0,153.0,-0.14935088066992375
10.0,10.0,225.0,218.0,255.0,39.0,107.0,153.0,-0.14851309154854198
10.0,10.0,225.0,259.0,163.0,256.0,67.0,230.0,0.8512215070273921
10.0,10.0,225.0,259.0,163.0,256.0,67.0,230.0,0.8511701819341584
10.0,10.0,225.0,259.0,163.0,256.0,67.0,230.0,0.8516062442179984
10.0,10.0,225.0,259.0,163.0,256.0,67.0,230.0,0.8520806731407389
10.0,10.0,225.0,259.0,163.0,256.0,67.0,230.0,0.8516100095187695
10.0,10.0,225.0,259.0,163.0,256.0,67.0,230.0,0.8514712998649128
10.0,10.0,225.0,259.0,163.0,256.0,67.0,230.0,0.8518312611416561
10.0,10.0,225.0,259.0,163.0,256.0,67.0,230.0,0.8518777471523302
10.0,10.0,225.0,259.0,163.0,256.0,67.0,230.0,0.850740784613921
10.0,10.0,225.0,259.0,163.0,256.0,67.0,230.0,0.8510876788427615
10.0,10.0,226.0,54.0,246.0,70.0,224.0,226.0,1.3337095383182733
10.0,10.0,226.0,54.0,246.0,70.0,224.0,226.0,1.3339205447718594
10.0,10.0,226.0,54.0,246.0,70.0,224.0,226.0,1.333952799776167
10.0,10.0,226.0,54.0,246.0,70.0,224.0,226.0,1.333146471617169
10.0,10.0,226.0,54.0,246.0,70.0,224.0,226.0,1.3352133648150104
10.0,10.0,226.0,54.0,246.0,70.0,224.0,226.0,1.333652808478392
10.0,10.0,226.0,54.0,246.0,70.0,224.0,226.0,1.3342286492473328
10.0,10.0,226.0,54.0,246.0,70.0,224.0,226.0,1.3336063736679198
10.0,10.0,226.0,54.0,246.0,70.0,224.0,226.0,1.33353842712932
10.0,10.0,226.0,54.0,246.0,70.0,224.0,226.0,1.3353952348374576
10.0,10.0,226.0,182.0,174.0,202.0,12.0,120.0,1.2244620178529053
10.0,10.0,226.0,182.0,174.0,202.0,12.0,120.0,1.2229331995590984
10.0,10.0,226.0,182.0,174.0,202.0,12.0,120.0,1.2252483470429927
10.0,10.0,226.0,182.0,174.0,202.0,12.0,120.0,1.2227740200959363
10.0,10.0,226.0,182.0,174.0,202.0,12.0,120.0,1.2233115441058304
10.0,10.0,226.0,182.0,174.0,202.0,12.0,120.0,1.2230689740182104
10.0,10.0,226.0,182.0,174.0,202.0,12.0,120.0,1.2225712926953656
10.0,10.0,226.0,182.0,174.0,202.0,12.0,120.0,1.2218748778559467
10.0,10.0,226.0,182.0,174.0,202.0,12.0,120.0,1.221896417704509
10.0,10.0,226.0,182.0,174.0,202.0,12.0,120.0,1.2208179932315573
10.0,10.0,226.0,225.0,261.0,193.0,96.0,31.0,0.6324536813746191
10.0,10.0,226.0,225.0,261.0,193.0,96.0,31.0,0.6421646982027944
10.0,10.0,226.0,225.0,261.0,193.0,96.0,31.0,0.6454198337289765
10.0,10.0,226.0,225.0,261.0,193.0,96.0,31.0,0.6425180748287793
10.0,10.0,226.0,225.0,261.0,193.0,96.0,31.0,0.6444248696118138
10.0,10.0,226.0,225.0,261.0,193.0,96.0,31.0,0.6446361107512317
10.0,10.0,226.0,225.0,261.0,193.0,96.0,31.0,0.6448247296889045
10.0,10.0,226.0,225.0,261.0,193.0,96.0,31.0,0.6431874932805368
10.0,10.0,226.0,225.0,261.0,193.0,96.0,31.0,0.6397000660123278
10.0,10.0,226.0,225.0,261.0,193.0,96.0,31.0,0.6440506397280648
10.0,10.0,227.0,120.0,58.0,200.0,96.0,33.0,1.0483277261446249
10.0,10.0,227.0,120.0,58.0,200.0,96.0,33.0,1.047943367360046
10.0,10.0,227.0,120.0,58.0,200.0,96.0,33.0,1.0483165620113026
10.0,10.0,227.0,120.0,58.0,200.0,96.0,33.0,1.0481737061518566
10.0,10.0,227.0,120.0,58.0,200.0,96.0,33.0,1.0481997819204762
10.0,10.0,227.0,120.0,58.0,200.0,96.0,33.0,1.048261968402918
10.0,10.0,227.0,120.0,58.0,200.0,96.0,33.0,1.0466323894541434
10.0,10.0,227.0,120.0,58.0,200.0,96.0,33.0,1.048872423418091
10.0,10.0,227.0,120.0,58.0,200.0,96.0,33.0,1.0466905431750926
10.0,10.0,227.0,120.0,58.0,200.0,96.0,33.0,1.048937714544095
10.0,10.0,227.0,140.0,138.0,178.0,9.0,169.0,1.105159926288422
10.0,10.0,227.0,140.0,138.0,178.0,9.0,169.0,1.106922963548591
10.0,10.0,227.0,140.0,138.0,178.0,9.0,169.0,1.1053939040662712
10.0,10.0,227.0,140.0,138.0,178.0,9.0,169.0,1.1086230672571715
10.0,10.0,227.0,140.0,138.0,178.0,9.0,169.0,1.1085226151394107
10.0,10.0,227.0,140.0,138.0,178.0,9.0,169.0,1.1053034139002236
10.0,10.0,227.0,140.0,138.0,178.0,9.0,169.0,1.1055704461423344
10.0,10.0,227.0,140.0,138.0,178.0,9.0,169.0,1.1063587569089153
10.0,10.0,227.0,140.0,138.0,178.0,9.0,169.0,1.106157282875204
10.0,10.0,227.0,140.0,138.0,178.0,9.0,169.0,1.1060137511142616
10.0,10.0,227.0,199.0,284.0,74.0,60.0,129.0,0.003447311037216627
10.0,10.0,227.0,199.0,284.0,74.0,60.0,129.0,0.0032784428254006848
10.0,10.0,227.0,199.0,284.0,74.0,60.0,129.0,0.0021351136045997254
10.0,10.0,227.0,199.0,284.0,74.0,60.0,129.0,0.0035634449546979585
10.0,10.0,227.0,199.0,284.0,74.0,60.0,129.0,0.002727528535417356
10.0,10.0,227.0,199.0,284.0,74.0,60.0,129.0,0.002683126614004605
10.0,10.0,227.0,199.0,284.0,74.0,60.0,129.0,0.003250041316822161
10.0,10.0,227.0,199.0,284.0,74.0,60.0,129.0,0.00043892604288964243
10.0,10.0,227.0,199.0,284.0,74.0,60.0,129.0,0.002611685403962838
10.0,10.0,227.0,199.0,284.0,74.0,60.0,129.0,0.003074756501445952
10.0,10.0,229.0,184.0,292.0,16.0,171.0,75.0,-0.6138655158315194
10.0,10.0,229.0,184.0,292.0,16.0,171.0,75.0,-0.6136604997583723
10.0,10.0,229.0,184.0,292.0,16.0,171.0,75.0,-0.6133149196118799
10.0,10.0,229.0,184.0,292.0,16.0,171.0,75.0,-0.6125019323318823
10.0,10.0,229.0,184.0,292.0,16.0,171.0,75.0,-0.6132736054224575
10.0,10.0,229.0,184.0,292.0,16.0,171.0,75.0,-0.61330231442534
10.0,10.0,229.0,184.0,292.0,16.0,171.0,75.0,-0.6134277317879682
10.0,10.0,229.0,184.0,292.0,16.0,171.0,75.0,-0.6128139829956116
10.0,10.0,229.0,184.0,292.0,16.0,171.0,75.0,-0.6141730056803918
10.0,10.0,229.0,184.0,292.0,16.0,171.0,75.0,-0.6135324530475854
10.0,10.0,229.0,245.0,289.0,161.0,46.0,157.0,0.2524748199841331
10.0,10.0,229.0,245.0,289.0,161.0,46.0,157.0,0.2526399844317826
10.0,10.0,229.0,245.0,289.0,161.0,46.0,157.0,0.25229947254456087
10.0,10.0,229.0,245.0,289.0,161.0,46.0,157.0,0.2513746013739089
10.0,10.0,229.0,245.0,289.0,161.0,46.0,157.0,0.25058913062497346
10.0,10.0,229.0,245.0,289.0,161.0,46.0,157.0,0.2522698715426488
10.0,10.0,229.0,245.0,289.0,161.0,46.0,157.0,0.2515924654713131
10.0,10.0,229.0,245.0,289.0,161.0,46.0,157.0,0.25248834137503096
10.0,10.0,229.0,245.0,289.0,161.0,46.0,157.0,0.2495770983683676
10.0,10.0,229.0,245.0,289.0,161.0,46.0,157.0,0.25140314342974723
10.0,10.0,230.0,149.0,64.0,183.0,8.0,133.0,0.8629862587213073
10.0,10.0,230.0,149.0,64.0,183.0,8.0,133.0,0.8634857062309704
10.0,10.0,230.0,149.0,64.0,183.0,8.0,133.0,0.8646778192519242
10.0,10.0,230.0,149.0,64.0,183.0,8.0,133.0,0.863072194025764
10.0,10.0,230.0,149.0,64.0,183.0,8.0,133.0,0.863018079262009
10.0,10.0,230.0,149.0,64.0,183.0,8.0,133.0,0.8617355096334962
10.0,10.0,230.0,149.0,64.0,183.0,8.0,133.0,0.8642048631121875
10.0,10.0,230.0,149.0,64.0,183.0,8.0,133.0,0.8640094092608932
10.0,10.0,230.0,149.0,64.0,183.0,8.0,133.0,0.8643546451307389
10.0,10.0,230.0,149.0,64.0,183.0,8.0,133.0,0.8597933754753329
10.0,10.0,230.0,192.0,70.0,232.0,63.0,134.0,1.1545850226480991
10.0,10.0,230.0,192.0,70.0,232.0,63.0,134.0,1.1543215905540132
10.0,10.0,230.0,192.0,70.0,232.0,63.0,134.0,1.1550275176789007
10.0,10.0,230.0,192.0,70.0,232.0,63.0,134.0,1.1542208372939189
10.0,10.0,230.0,192.0,70.0,232.0,63.0,134.0,1.1552933059764898
10.0,10.0,230.0,192.0,70.0,232.0,63.0,134.0,1.1543781227265064
10.0,10.0,230.0,192.0,70.0,232.0,63.0,134.0,1.1541866911478835
10.0,10.0,230.0,192.0,70.0,232.0,63.0,134.0,1.154781325435223
10.0,10.0,230.0,192.0,70.0,232.0,63.0,134.0,1.1529712368612852
10.0,10.0,230.0,192.0,70.0,232.0,63.0,134.0,1.1548149424878096
10.0,10.0,230.0,200.0,159.0,258.0,9.0,242.0,1.4338166207656111
10.0,10.0,230.0,200.0,159.0,258.0,9.0,242.0,1.4337469004973635
10.0,10.0,230.0,200.0,159.0,258.0,9.0,242.0,1.4339819833034642
10.0,10.0,230.0,200.0,159.0,258.0,9.0,242.0,1.4337115195680559
10.0,10.0,230.0,200.0,159.0,258.0,9.0,242.0,1.4343108128093722
10.0,10.0,230.0,200.0,159.0,258.0,9.0,242.0,1.4340632149356978
10.0,10.0,230.0,200.0,159.0,258.0,9.0,242.0,1.367428900413881
10.0,10.0,230.0,200.0,159.0,258.0,9.0,242.0,1.369101233702506
10.0,10.0,230.0,200.0,159.0,258.0,9.0,242.0,1.3640140817244848
10.0,10.0,230.0,200.0,159.0,258.0,9.0,242.0,1.4344067547138057
10.0,10.0,231.0,184.0,172.0,254.0,24.0,44.0,1.3175328202389966
10.0,10.0,231.0,184.0,172.0,254.0,24.0,44.0,1.3147082631706906
10.0,10.0,231.0,184.0,172.0,254.0,24.0,44.0,1.3139208836913363
10.0,10.0,231.0,184.0,172.0,254.0,24.0,44.0,1.318695607670016
10.0,10.0,231.0,184.0,172.0,254.0,24.0,44.0,1.315139885315085
10.0,10.0,231.0,184.0,172.0,254.0,24.0,44.0,1.3172850451130274
10.0,10.0,231.0,184.0,172.0,254.0,24.0,44.0,1.3180124898596914
10.0,10.0,231.0,184.0,172.0,254.0,24.0,44.0,1.3865535318641091
10.0,10.0,231.0,184.0,172.0,254.0,24.0,44.0,1.3878185764805027
10.0,10.0,231.0,184.0,172.0,254.0,24.0,44.0,1.3891942403375444
10.0,10.0,231.0,217.0,233.0,123.0,217.0,86.0,0.39670672925458605
10.0,10.0,231.0,217.0,233.0,123.0,217.0,86.0,0.3962837092003606
10.0,10.0,231.0,217.0,233.0,123.0,217.0,86.0,0.39673153196085575
10.0,10.0,231.0,217.0,233.0,123.0,217.0,86.0,0.39635910661244567
10.0,10.0,231.0,217.0,233.0,123.0,217.0,86.0,0.39594612206903057
10.0,10.0,231.0,217.0,233.0,123.0,217.0,86.0,0.3953296700854878
10.0,10.0,231.0,217.0,233.0,123.0,217.0,86.0,0.3963844485391077
10.0,10.0,231.0,217.0,233.0,123.0,217.0,86.0,0.3962298278660341
10.0,10.0,231.0,217.0,233.0,123.0,217.0,86.0,0.3964465753121318
10.0,10.0,231.0,217.0,233.0,123.0,217.0,86.0,0.3959563106536528
10.0,10.0,231.0,243.0,75.0,289.0,29.0,147.0,1.3142502049400662
10.0,10.0,231.0,243.0,75.0,289.0,29.0,147.0,1.3408707308327503
10.0,10.0,231.0,243.0,75.0,289.0,29.0,147.0,1.3439791381075075
10.0,10.0,231.0,243.0,75.0,289.0,29.0,147.0,1.3450028278406791
10.0,10.0,231.0,243.0,75.0,289.0,29.0,147.0,1.3439038664958112
10.0,10.0,231.0,243.0,75.0,289.0,29.0,147.0,1.3447287782992847
10.0,10.0,231.0,243.0,75.0,289.0,29.0,147.0,1.345311133211967
10.0,10.0,231.0,243.0,75.0,289.0,29.0,147.0,1.3454802426266612
10.0,10.0,231.0,243.0,75.0,289.0,29.0,147.0,1.345030255209193
10.0,10.0,231.0,243.0,75.0,289.0,29.0,147.0,1.3442712421043164
10.0,10.0,231.0,244.0,271.0,159.0,257.0,12.0,0.6569925423019343
10.0,10.0,231.0,244.0,271.0,159.0,257.0,12.0,0.6573734512049183
10.0,10.0,231.0,244.0,271.0,159.0,257.0,12.0,0.6570326623972131
10.0,10.0,231.0,244.0,271.0,159.0,257.0,12.0,0.6565672130485432
10.0,10.0,231.0,244.0,271.0,159.0,257.0,12.0,0.6576379598768332
10.0,10.0,231.0,244.0,271.0,159.0,257.0,12.0,0.6572651056033132
10.0,10.0,231.0,244.0,271.0,159.0,257.0,12.0,0.6574088635088249
10.0,10.0,231.0,244.0,271.0,159.0,257.0,12.0,0.6578435523110877
10.0,10.0,231.0,244.0,271.0,159.0,257.0,12.0,0.6575576673265435
10.0,10.0,231.0,244.0,271.0,159.0,257.0,12.0,0.6570675471418372
10.0,10.0,232.0,104.0,271.0,152.0,159.0,296.0,1.2998495501291663
10.0,10.0,232.0,104.0,271.0,152.0,159.0,296.0,1.297373482101308
10.0,10.0,232.0,104.0,271.0,152.0,159.0,296.0,1.29854016960167
10.0,10.0,232.0,104.0,271.0,152.0,159.0,296.0,1.3002267828202216
10.0,10.0,232.0,104.0,271.0,152.0,159.0,296.0,1.296716419777416
10.0,10.0,232.0,104.0,271.0,152.0,159.0,296.0,1.2988114176174386
10.0,10.0,232.0,104.0,271.0,152.0,159.0,296.0,1.2960264608869159
10.0,10.0,232.0,104.0,271.0,152.0,159.0,296.0,1.2967259777110753
10.0,10.0,232.0,104.0,271.0,152.0,159.0,296.0,1.2954999280495108
10.0,10.0,232.0,104.0,271.0,152.0,159.0,296.0,1.2972354010216052
10.0,10.0,232.0,184.0,218.0,74.0,189.0,16.0,-0.19783430578191075
10.0,10.0,232.0,184.0,218.0,74.0,189.0,16.0,-0.1983365589491024
10.0,10.0,232.0,184.0,218.0,74.0,189.0,16.0,-0.19941621753779826
10.0,10.0,232.0,184.0,218.0,74.0,189.0,16.0,-0.1989430639786458
10.0,10.0,232.0,184.0,218.0,74.0,189.0,16.0,-0.19875560007489534
10.0,10.0,232.0,184.0,218.0,74.0,189.0,16.0,-0.1989107132303376
10.0,10.0,232.0,184.0,218.0,74.0,189.0,16.0,-0.19805406403096315
10.0,10.0,232.0,184.0,218.0,74.0,189.0,16.0,-0.19914353100502957
10.0,10.0,232.0,184.0,218.0,74.0,189.0,16.0,-0.19702145038818086
10.0,10.0,232.0,184.0,218.0,74.0,189.0,16.0,-0.19749618873676456
10.0,10.0,232.0,194.0,279.0,246.0,284.0,251.0,1.407787473701775
10.0,10.0,232.0,194.0,279.0,246.0,284.0,251.0,1.4076880961449296
10.0,10.0,232.0,194.0,279.0,246.0,284.0,251.0,1.439177083118409
10.0,10.0,232.0,194.0,279.0,246.0,284.0,251.0,1.428046045041667
10.0,10.0,232.0,194.0,279.0,246.0,284.0,251.0,1.3991935277989973
