RoadType,RoadID,ScenarioLength,VehicleFront,VehicleAdjacent,VehicleOpposite,VehicleFrontTwoWheeled,VehicleAdjacentTwoWheeled,VehicleOppositeTwoWheeled,TimeOfDay,Weather,NumberOfPeople,TargetSpeed,Trees,Buildings,Task,Delta_F0,Delta_F1,Delta_F2,Delta_F3,Y0,Y1,Y2,Y3,Y
3,1,0,0,0,1,0,0,0,1,4,1,3,1,1,2,0.014347826086956617,0.0,0.0,0.0,0,0,0,0,0
3,1,0,0,0,1,0,0,0,1,4,1,3,1,1,2,0.01582608695652188,0.0,0.0,0.0,0,0,0,0,0
3,1,0,0,0,1,0,0,0,1,4,1,3,1,1,2,0.018086956521739195,0.0,0.0,0.0,0,0,0,0,0
3,1,0,0,0,1,0,0,0,1,5,1,3,1,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0
3,1,0,0,0,1,0,0,0,1,5,1,3,1,1,0,0.010086956521739188,0.0,0.0,0.0,0,0,0,0,0
3,1,0,0,0,1,0,0,0,1,5,1,3,1,1,0,0.02295652173913032,0.0,0.0,0.0,0,0,0,0,0
3,1,0,0,0,1,0,0,0,1,5,1,3,1,1,0,0.02660869565217394,0.0,0.0,0.0,0,0,0,0,0
3,1,0,0,0,1,0,0,1,0,1,0,2,1,1,2,0.0020000000000000018,0.0,0.0,0.0,0,0,0,0,0
3,1,0,0,0,1,0,0,1,0,1,0,2,1,1,2,0.004956521739130415,0.0,0.0,0.0,0,0,0,0,0
3,1,0,0,0,1,0,0,1,0,1,0,2,1,1,2,0.006000000000000005,0.0,0.0,0.0,0,0,0,0,0
3,1,0,0,0,1,0,0,1,0,1,0,2,1,1,2,0.006086956521739184,0.0,0.0,0.0,0,0,0,0,0
3,1,0,0,0,1,0,0,1,0,1,0,2,1,1,2,0.008956521739130419,0.0,0.0,0.0,0,0,0,0,0
3,1,0,0,0,1,0,0,1,1,1,0,3,1,1,1,0.005913043478260938,0.0,0.0,0.0,0,0,0,0,0
3,1,0,0,0,1,0,0,1,1,1,0,3,1,1,1,0.009043478260869597,0.0,0.0,0.0,0,0,0,0,0
3,1,0,0,0,1,0,0,1,1,1,0,3,1,1,1,0.009304347826086912,0.0,0.0,0.0,0,0,0,0,0
3,1,0,0,0,1,0,0,1,1,1,0,3,1,1,1,0.016608695652173933,0.0,0.0,0.0,0,0,0,0,0
3,1,0,0,0,1,0,1,1,2,5,1,4,1,1,0,0.007652173913043625,0.0,0.0,0.0,0,0,0,0,0
3,1,0,0,0,1,0,1,1,2,5,1,4,1,1,0,0.01721739130434785,0.0,0.0,0.0,0,0,0,0,0
3,1,0,0,0,1,0,1,1,2,5,1,4,1,1,0,0.019652173913043414,0.0,0.0,0.0,0,0,0,0,0
3,1,0,0,0,1,0,1,1,2,5,1,4,1,1,0,0.019999999999999796,0.0,0.0,0.0,0,0,0,0,0
3,1,0,0,0,1,0,1,1,2,5,1,4,1,1,0,0.020782608695652183,0.0,0.0,0.0,0,0,0,0,0
3,1,0,0,0,1,1,0,0,0,5,0,4,1,1,2,0.006000000000000116,0.0,0.0,0.0,0,0,0,0,0
3,1,0,0,0,1,1,0,0,0,5,0,4,1,1,2,0.009217391304347844,0.0,0.0,0.0,0,0,0,0,0
3,1,0,0,0,1,1,0,0,0,5,0,4,1,1,2,0.011217391304347846,0.0,0.0,0.0,0,0,0,0,0
3,1,0,0,0,1,1,0,0,0,5,0,4,1,1,2,0.02147826086956517,0.0,0.0,0.0,0,0,0,0,0
3,1,0,0,0,1,1,0,1,1,2,0,4,1,1,1,0.002695652173913099,0.0,0.0,0.0,0,0,0,0,0
3,1,0,0,0,1,1,0,1,1,2,0,4,1,1,1,0.02113043478260862,0.0,0.0,0.0,0,0,0,0,0
3,1,0,0,0,1,1,0,1,1,2,0,4,1,1,1,0.03999999999999998,0.0,0.0,0.0,0,0,0,0,0
3,1,0,0,0,1,1,0,1,1,2,0,4,1,1,1,0.04486956521739127,0.0,0.0,0.0,0,0,0,0,0
3,1,0,0,0,1,1,0,1,1,2,0,4,1,1,1,0.045217391304347876,0.0,0.0,0.0,0,0,0,0,0
3,1,0,0,0,1,1,0,1,1,2,0,4,1,1,1,0.05121739130434788,0.0,0.0,0.0,0,0,0,0,0
3,1,0,0,0,1,1,1,0,0,5,0,2,1,1,1,0.023652173913043528,0.0,0.0,0.0,0,0,0,0,0
3,1,0,0,0,1,1,1,0,2,1,0,4,1,1,2,0.00678260869565217,0.0,0.0,0.0,0,0,0,0,0
3,1,0,0,0,1,1,1,0,2,1,0,4,1,1,2,0.01626086956521755,0.0,0.0,0.0,0,0,0,0,0
3,1,0,0,0,1,1,1,0,2,1,0,4,1,1,2,0.019652173913043525,0.0,0.0,0.0,0,0,0,0,0
3,1,0,0,0,1,1,1,0,2,1,0,4,1,1,2,0.021739130434782705,0.0,0.0,0.0,0,0,0,0,0
3,1,0,0,0,1,1,1,1,1,5,0,3,1,1,1,0.014347826086956394,0.0,0.0,0.0,0,0,0,0,0
3,1,0,0,0,1,1,1,1,1,5,0,3,1,1,1,0.034260869565217345,0.0,0.0,0.0,0,0,0,0,0
3,1,0,0,0,1,1,1,1,1,5,0,3,1,1,1,0.03939130434782612,0.0,0.0,0.0,0,0,0,0,0
3,1,0,0,0,1,1,1,1,1,5,0,3,1,1,1,0.042608695652173956,0.0,0.0,0.0,0,0,0,0,0
3,1,0,0,0,1,1,1,1,2,5,1,3,1,1,2,0.012260869565217325,0.0,0.0,0.0,0,0,0,0,0
3,1,0,0,0,1,1,1,1,2,5,1,3,1,1,2,0.013652173913043408,0.0,0.0,0.0,0,0,0,0,0
3,1,0,0,0,1,1,1,1,2,5,1,3,1,1,2,0.016347826086956507,0.0,0.0,0.0,0,0,0,0,0
3,1,0,0,0,1,1,1,1,2,5,1,3,1,1,2,0.019130434782608674,0.0,0.0,0.0,0,0,0,0,0
3,1,0,0,1,0,0,0,0,0,1,0,4,1,1,1,0.0006086956521738074,0.0,0.0,0.0,0,0,0,0,0
3,1,0,0,1,0,0,0,0,0,1,0,4,1,1,1,0.039130434782608636,0.0,0.0,0.0,0,0,0,0,0
3,1,0,0,1,0,0,0,0,0,1,0,4,1,1,1,0.05078260869565204,0.0,0.0,0.0,0,0,0,0,0
3,1,0,0,1,0,0,0,0,0,1,0,4,1,1,1,0.05139130434782602,0.0,0.0,0.0,0,0,0,0,0
3,1,0,0,1,0,0,0,0,2,2,1,2,1,1,1,0.026869565217391256,0.0,0.0,0.0,0,0,0,0,0
3,1,0,0,1,0,0,0,0,2,2,1,2,1,1,1,0.03460869565217395,0.0,0.0,0.0,0,0,0,0,0
3,1,0,0,1,0,0,0,0,2,2,1,2,1,1,1,0.03521739130434787,0.0,0.0,0.0,0,0,0,0,0
3,1,0,0,1,0,0,0,1,0,0,0,4,1,1,1,0.0663478260869565,0.0,0.0,0.0,1,0,0,0,1
3,1,0,0,1,0,0,0,1,0,0,0,4,1,1,1,0.068,0.0,0.0,0.0,1,0,0,0,1
3,1,0,0,1,0,0,0,1,0,0,0,4,1,1,1,0.07313043478260878,0.0,0.0,0.0,1,0,0,0,1
3,1,0,0,1,0,0,0,1,0,0,0,4,1,1,1,0.0949565217391305,0.0,0.0,0.0,1,0,0,0,1
3,1,0,0,1,0,0,0,1,0,1,1,4,1,1,0,0.016173913043478372,0.0,0.0,0.0,0,0,0,0,0
3,1,0,0,1,0,0,0,1,0,1,1,4,1,1,0,0.027043478260869613,0.0,0.0,0.0,0,0,0,0,0
3,1,0,0,1,0,0,0,1,0,4,1,3,1,1,0,0.013913043478260945,0.0,0.0,0.0,0,0,0,0,0
3,1,0,0,1,0,0,0,1,0,4,1,3,1,1,0,0.022173913043478377,0.0,0.0,0.0,0,0,0,0,0
3,1,0,0,1,0,0,0,1,0,4,1,3,1,1,0,0.022260869565217556,0.0,0.0,0.0,0,0,0,0,0
3,1,0,0,1,0,0,0,1,0,4,1,3,1,1,0,0.02304347826086961,0.0,0.0,0.0,0,0,0,0,0
3,1,0,0,1,0,0,0,1,2,4,1,2,1,1,2,0.0035652173913044427,0.0,0.0,0.0,0,0,0,0,0
3,1,0,0,1,0,0,0,1,2,4,1,2,1,1,2,0.004695652173913101,0.0,0.0,0.0,0,0,0,0,0
3,1,0,0,1,0,0,0,1,2,4,1,2,1,1,2,0.004869565217391347,0.0,0.0,0.0,0,0,0,0,0
3,1,0,0,1,0,0,0,1,2,4,1,2,1,1,2,0.006260869565217431,0.0,0.0,0.0,0,0,0,0,0
3,1,0,0,1,0,0,1,1,0,4,0,4,1,1,1,0.0016521739130435087,0.0,0.0,0.0,0,0,0,0,0
3,1,0,0,1,0,0,1,1,0,4,0,4,1,1,1,0.024608695652173995,0.0,0.0,0.0,0,0,0,0,0
3,1,0,0,1,0,0,1,1,0,4,0,4,1,1,1,0.02495652173913049,0.0,0.0,0.0,0,0,0,0,0
3,1,0,0,1,0,0,1,1,0,4,0,4,1,1,1,0.0313043478260871,0.0,0.0,0.0,0,0,0,0,0
3,1,0,0,1,0,0,1,1,0,4,0,4,1,1,1,0.03226086956521751,0.0,0.0,0.0,0,0,0,0,0
3,1,0,0,1,0,1,0,0,0,2,1,3,1,1,2,0.0012173913043478368,0.0,0.0,0.0,0,0,0,0,0
3,1,0,0,1,0,1,0,0,0,2,1,3,1,1,2,0.0016521739130435087,0.0,0.0,0.0,0,0,0,0,0
3,1,0,0,1,0,1,0,0,0,2,1,3,1,1,2,0.0033043478260870174,0.0,0.0,0.0,0,0,0,0,0
3,1,0,0,1,0,1,0,0,0,2,1,3,1,1,2,0.011652173913043518,0.0,0.0,0.0,0,0,0,0,0
3,1,0,0,1,0,1,0,0,0,5,0,3,1,1,0,0.01678260869565218,0.0,0.0,0.0,0,0,0,0,0
3,1,0,0,1,0,1,0,0,0,5,0,3,1,1,0,0.021913043478260952,0.0,0.0,0.0,0,0,0,0,0
3,1,0,0,1,0,1,0,0,0,5,0,3,1,1,0,0.02417391304347838,0.0,0.0,0.0,0,0,0,0,0
3,1,0,0,1,0,1,0,1,0,4,0,3,1,1,2,0.002695652173912988,0.0,0.0,0.0,0,0,0,0,0
3,1,0,0,1,0,1,0,1,0,4,0,3,1,1,2,0.008173913043478365,0.0,0.0,0.0,0,0,0,0,0
3,1,0,0,1,0,1,0,1,0,4,0,3,1,1,2,0.009913043478260941,0.0,0.0,0.0,0,0,0,0,0
3,1,0,0,1,0,1,0,1,0,4,0,3,1,1,2,0.012695652173912997,0.0,0.0,0.0,0,0,0,0,0
3,1,0,0,1,0,1,0,1,0,4,0,3,1,1,2,0.01469565217391311,0.0,0.0,0.0,0,0,0,0,0
3,1,0,0,1,0,1,0,1,0,4,0,3,1,1,2,0.01739130434782621,0.0,0.0,0.0,0,0,0,0,0
3,1,0,0,1,0,1,0,1,2,1,0,4,1,1,0,0.029217391304348084,0.0,0.0,0.0,0,0,0,0,0
3,1,0,0,1,0,1,0,1,2,1,0,4,1,1,0,0.03530434782608727,0.0,0.0,0.0,0,0,0,0,0
3,1,0,0,1,0,1,0,1,2,1,0,4,1,1,0,0.03600000000000003,0.0,0.0,0.0,0,0,0,0,0
3,1,0,0,1,0,1,1,0,1,5,0,4,1,1,0,0.0028695652173912345,0.0,0.0,0.0,0,0,0,0,0
3,1,0,0,1,0,1,1,0,1,5,0,4,1,1,0,0.008173913043478143,0.0,0.0,0.0,0,0,0,0,0
3,1,0,0,1,0,1,1,0,1,5,0,4,1,1,0,0.012608695652173818,0.0,0.0,0.0,0,0,0,0,0
3,1,0,0,1,0,1,1,1,1,1,0,4,1,1,2,0.0035652173913043317,0.0,0.0,0.0,0,0,0,0,0
3,1,0,0,1,0,1,1,1,1,1,0,4,1,1,2,0.009652173913043516,0.0,0.0,0.0,0,0,0,0,0
3,1,0,0,1,0,1,1,1,1,1,0,4,1,1,2,0.01460869565217393,0.0,0.0,0.0,0,0,0,0,0
3,1,0,0,1,0,1,1,1,1,1,0,4,1,1,2,0.02147826086956528,0.0,0.0,0.0,0,0,0,0,0
3,1,0,0,1,0,1,1,1,1,4,1,2,1,1,1,0.005478260869565266,0.0,0.0,0.0,0,0,0,0,0
3,1,0,0,1,0,1,1,1,1,4,1,2,1,1,1,0.018173913043478374,0.0,0.0,0.0,0,0,0,0,0
3,1,0,0,1,0,1,1,1,1,4,1,2,1,1,1,0.020173913043478375,0.0,0.0,0.0,0,0,0,0,0
3,1,0,0,1,0,1,1,1,1,5,0,2,1,1,2,0.00043478260869567187,0.0,0.0,0.0,0,0,0,0,0
3,1,0,0,1,0,1,1,1,1,5,0,2,1,1,2,0.0005217391304348507,0.0,0.0,0.0,0,0,0,0,0
3,1,0,0,1,0,1,1,1,1,5,0,2,1,1,2,0.0027826086956522778,0.0,0.0,0.0,0,0,0,0,0
3,1,0,0,1,0,1,1,1,1,5,0,2,1,1,2,0.004173913043478361,0.0,0.0,0.0,0,0,0,0,0
3,1,0,0,1,0,1,1,1,1,5,0,2,1,1,2,0.005130434782608773,0.0,0.0,0.0,0,0,0,0,0
3,1,0,0,1,0,1,1,1,1,5,0,2,1,1,2,0.00582608695652187,0.0,0.0,0.0,0,0,0,0,0
3,1,0,0,1,0,1,1,1,2,2,1,3,1,1,2,0.009130434782608665,0.0,0.0,0.0,0,0,0,0,0
3,1,0,0,1,0,1,1,1,2,2,1,3,1,1,2,0.010000000000000009,0.0,0.0,0.0,0,0,0,0,0
3,1,0,0,1,0,1,1,1,2,2,1,3,1,1,2,0.013391304347826094,0.0,0.0,0.0,0,0,0,0,0
3,1,0,0,1,0,1,1,1,2,2,1,3,1,1,2,0.014521739130434752,0.0,0.0,0.0,0,0,0,0,0
3,1,0,0,1,1,0,0,1,0,6,0,3,1,1,0,0.008521739130434747,0.0,0.0,0.0,0,0,0,0,0
3,1,0,0,1,1,0,0,1,0,6,0,3,1,1,0,0.02191304347826084,0.0,0.0,0.0,0,0,0,0,0
3,1,0,0,1,1,0,0,1,0,6,0,3,1,1,0,0.023739130434782596,0.0,0.0,0.0,0,0,0,0,0
3,1,0,0,1,1,0,0,1,0,6,0,3,1,1,0,0.025739130434782598,0.0,0.0,0.0,0,0,0,0,0
3,1,0,0,1,1,0,0,1,0,6,0,3,1,1,0,0.0277391304347826,0.0,0.0,0.0,0,0,0,0,0
3,1,0,0,1,1,0,1,0,1,4,1,3,1,1,0,0.024956521739130322,0.0,0.0,0.0,0,0,0,0,0
3,1,0,0,1,1,0,1,1,1,3,0,3,1,1,2,0.004695652173913101,0.0,0.0,0.0,0,0,0,0,0
3,1,0,0,1,1,0,1,1,1,3,0,3,1,1,2,0.011739130434782585,0.0,0.0,0.0,0,0,0,0,0
3,1,0,0,1,1,0,1,1,1,3,0,3,1,1,2,0.01617391304347826,0.0,0.0,0.0,0,0,0,0,0
3,1,0,0,1,1,0,1,1,1,3,0,3,1,1,2,0.01721739130434785,0.0,0.0,0.0,0,0,0,0,0
3,1,0,0,1,1,1,0,1,0,5,0,4,1,1,2,0.008695652173913104,0.0,0.0,0.0,0,0,0,0,0
3,1,0,0,1,1,1,0,1,0,5,0,4,1,1,2,0.019043478260869717,0.0,0.0,0.0,0,0,0,0,0
3,1,0,0,1,1,1,0,1,0,5,0,4,1,1,2,0.019565217391304457,0.0,0.0,0.0,0,0,0,0,0
3,1,0,0,1,1,1,0,1,0,5,0,4,1,1,2,0.020173913043478264,0.0,0.0,0.0,0,0,0,0,0
3,1,0,0,1,1,1,0,1,2,5,1,3,1,1,2,0.010347826086956502,0.0,0.0,0.0,0,0,0,0,0
3,1,0,0,1,1,1,0,1,2,5,1,3,1,1,2,0.014782608695652177,0.0,0.0,0.0,0,0,0,0,0
3,1,0,0,1,1,1,1,0,2,5,0,4,1,1,0,0.005652173913043623,0.0,0.0,0.0,0,0,0,0,0
3,1,0,0,1,1,1,1,0,2,5,0,4,1,1,0,0.00834782608695639,0.0,0.0,0.0,0,0,0,0,0
3,1,0,0,1,1,1,1,0,2,5,0,4,1,1,0,0.009478260869565158,0.0,0.0,0.0,0,0,0,0,0
3,1,0,0,1,1,1,1,1,2,2,0,3,1,1,1,0.04304347826086952,0.0,0.0,0.0,0,0,0,0,0
3,1,0,0,1,1,1,1,1,2,2,0,3,1,1,1,0.047391304347826124,0.0,0.0,0.0,0,0,0,0,0
3,1,0,0,1,1,1,1,1,2,2,0,3,1,1,1,0.0491304347826087,0.0,0.0,0.0,0,0,0,0,0
3,1,0,1,0,0,0,0,0,0,1,1,2,1,1,1,0.0055652173913044445,0.0,0.0,0.0,0,0,0,0,0
3,1,0,1,0,0,0,0,0,0,1,1,2,1,1,1,0.011826086956521875,0.0,0.0,0.0,0,0,0,0,0
3,1,0,1,0,0,0,0,0,0,1,1,2,1,1,1,0.015565217391304342,0.0,0.0,0.0,0,0,0,0,0
3,1,0,1,0,0,0,0,0,0,1,1,2,1,1,1,0.025217391304347747,0.0,0.0,0.0,0,0,0,0,0
3,1,0,1,0,0,0,0,0,0,1,1,2,1,1,1,0.030434782608695587,0.0,0.0,0.0,0,0,0,0,0
3,1,0,1,0,0,0,0,0,0,5,1,4,1,1,0,0.016956521739130426,0.0,0.0,0.0,1,0,0,0,1
3,1,0,1,0,0,0,0,0,0,5,1,4,1,1,0,0.024782608695652186,0.0,0.0,0.0,1,0,0,0,1
3,1,0,1,0,0,0,0,0,0,5,1,4,1,1,0,0.0935652173913043,0.0,0.0,0.0,1,0,0,0,1
3,1,0,1,0,0,0,0,0,0,5,1,4,1,1,0,0.09434782608695647,0.0,0.0,0.0,1,0,0,0,1
3,1,0,1,0,0,0,0,1,1,6,0,3,1,1,2,0.0021739130434782483,0.0,0.0,0.0,0,0,0,0,0
3,1,0,1,0,0,0,0,1,1,6,0,3,1,1,2,0.008521739130434747,0.0,0.0,0.0,0,0,0,0,0
3,1,0,1,0,0,0,0,1,1,6,0,3,1,1,2,0.047304347826086945,0.0,0.0,0.0,0,0,0,0,0
3,1,0,1,0,0,0,1,1,1,1,0,2,1,1,2,0.0003478260869566041,0.0,0.0,0.0,1,0,0,1,1
3,1,0,1,0,0,0,1,1,1,1,0,2,1,1,2,0.003478260869565264,0.0,0.0,0.0,1,0,0,1,1
3,1,0,1,0,0,0,1,1,1,1,0,2,1,1,2,0.010521739130434749,0.0,0.0,0.0,1,0,0,1,1
3,1,0,1,0,0,0,1,1,1,1,0,2,1,1,2,0.017130434782608672,0.0,0.0,0.0,1,0,0,1,1
3,1,0,1,0,0,0,1,1,1,1,0,2,1,1,2,0.12234782608695649,0.0,0.0,0.5895564289724874,1,0,0,1,1
3,1,0,1,0,0,1,0,1,0,3,0,2,1,1,0,0.0016521739130435087,0.0,0.0,0.0,0,0,0,0,0
3,1,0,1,0,0,1,0,1,0,3,0,2,1,1,0,0.0036521739130435105,0.0,0.0,0.0,0,0,0,0,0
3,1,0,1,0,0,1,0,1,0,3,0,2,1,1,0,0.015478260869565275,0.0,0.0,0.0,0,0,0,0,0
3,1,0,1,0,0,1,0,1,0,3,0,2,1,1,0,0.016869565217391358,0.0,0.0,0.0,0,0,0,0,0
3,1,0,1,0,0,1,0,1,0,4,1,4,1,1,0,0.028000000000000025,0.03,0.0,0.0,0,1,0,0,1
3,1,0,1,0,0,1,0,1,0,4,1,4,1,1,0,0.028000000000000025,0.29000000000000004,0.0,0.0,0,1,0,0,1
3,1,0,1,0,0,1,0,1,0,4,1,4,1,1,0,0.028000000000000025,0.43999999999999995,0.0,0.0,0,1,0,0,1
3,1,0,1,0,0,1,0,1,0,4,1,4,1,1,0,0.03356521739130436,0.47,0.0,0.0,0,1,0,0,1
3,1,0,1,0,0,1,0,1,0,4,1,4,1,1,0,0.034173913043478166,0.47,0.0,0.0,0,1,0,0,1
3,1,0,1,0,0,1,0,1,0,4,1,4,1,1,0,0.0350434782608694,0.47,0.0,0.0,0,1,0,0,1
3,1,0,1,0,0,1,0,1,2,1,1,3,1,1,2,0.01626086956521733,1.07,0.0,0.0,1,1,0,0,1
3,1,0,1,0,0,1,0,1,2,1,1,3,1,1,2,0.023739130434782596,1.07,0.0,0.0,1,1,0,0,1
3,1,0,1,0,0,1,0,1,2,1,1,3,1,1,2,0.44904347826086954,1.5899999999999999,0.0,0.0,1,1,0,0,1
3,1,0,1,0,0,1,0,1,2,1,1,3,1,1,2,0.4923478260869566,1.7,0.0,0.0,1,1,0,0,1
3,1,0,1,0,0,1,1,0,1,4,1,2,1,1,0,0.00417391304347825,0.0,0.0,0.0,0,0,0,0,0
3,1,0,1,0,0,1,1,0,1,4,1,2,1,1,0,0.014347826086956506,0.0,0.0,0.0,0,0,0,0,0
3,1,0,1,0,0,1,1,0,1,4,1,2,1,1,0,0.02086956521739136,0.0,0.0,0.0,0,0,0,0,0
3,1,0,1,0,0,1,1,0,1,4,1,2,1,1,0,0.021043478260869608,0.0,0.0,0.0,0,0,0,0,0
3,1,0,1,0,0,1,1,1,0,5,0,3,1,1,2,0.044782608695652204,1.45,0.0,0.0,1,1,0,0,1
3,1,0,1,0,0,1,1,1,0,5,0,3,1,1,2,0.04860869565217407,1.45,0.0,0.0,1,1,0,0,1
3,1,0,1,0,0,1,1,1,0,5,0,3,1,1,2,0.11339130434782607,1.45,0.0,0.0,1,1,0,0,1
3,1,0,1,0,0,1,1,1,0,5,0,3,1,1,2,0.11339130434782607,1.51,0.0,0.0,1,1,0,0,1
3,1,0,1,0,1,0,1,0,2,1,1,3,1,1,0,0.03765217391304343,0.0,0.0,0.0,0,0,0,0,0
3,1,0,1,0,1,0,1,0,2,1,1,3,1,1,0,0.0407826086956522,0.0,0.0,0.0,0,0,0,0,0
3,1,0,1,0,1,0,1,0,2,1,1,3,1,1,0,0.041130434782608694,0.0,0.0,0.0,0,0,0,0,0
3,1,0,1,0,1,0,1,0,2,1,1,3,1,1,0,0.04382608695652179,0.0,0.0,0.0,0,0,0,0,0
3,1,0,1,0,1,0,1,0,2,1,1,3,1,1,0,0.06026086956521748,0.0,0.0,0.0,0,0,0,0,0
3,1,0,1,0,1,1,0,0,2,6,0,2,1,1,0,0.00886956521739124,0.0,0.0,0.0,0,0,0,0,0
3,1,0,1,0,1,1,0,0,2,6,0,2,1,1,0,0.01147826086956516,0.0,0.0,0.0,0,0,0,0,0
3,1,0,1,0,1,1,0,0,2,6,0,2,1,1,0,0.01573913043478259,0.0,0.0,0.0,0,0,0,0,0
3,1,0,1,0,1,1,0,0,2,6,0,2,1,1,0,0.017391304347826098,0.0,0.0,0.0,0,0,0,0,0
3,1,0,1,0,1,1,0,0,2,6,0,2,1,1,0,0.021652173913043526,0.0,0.0,0.0,0,0,0,0,0
3,1,0,1,0,1,1,1,1,0,6,1,3,1,1,1,0.03834782608695653,0.10000000000000003,0.0,0.0,1,1,0,0,1
3,1,0,1,0,1,1,1,1,0,6,1,3,1,1,1,0.03834782608695653,0.38000000000000006,0.0,0.0,1,1,0,0,1
3,1,0,1,0,1,1,1,1,0,6,1,3,1,1,1,0.04339130434782612,0.7100000000000001,0.0,0.0,1,1,0,0,1
3,1,0,1,0,1,1,1,1,0,6,1,3,1,1,1,0.046608695652174015,0.78,0.0,0.0,1,1,0,0,1
3,1,0,1,0,1,1,1,1,0,6,1,3,1,1,1,0.09147826086956523,0.78,0.0,0.0,1,1,0,0,1
3,1,0,1,0,1,1,1,1,0,6,1,3,1,1,1,0.5483478260869565,1.83,0.0,0.0,1,1,0,0,1
3,1,0,1,0,1,1,1,1,2,5,0,3,1,1,2,0.007999999999999896,0.4600000000000001,0.0,0.0,1,1,0,0,1
3,1,0,1,0,1,1,1,1,2,5,0,3,1,1,2,0.013913043478260834,1.6400000000000001,0.0,0.0,1,1,0,0,1
3,1,0,1,0,1,1,1,1,2,5,0,3,1,1,2,0.06843478260869562,1.6400000000000001,0.0,0.0,1,1,0,0,1
3,1,0,1,0,1,1,1,1,2,5,0,3,1,1,2,0.06843478260869562,1.67,0.0,0.0,1,1,0,0,1
3,1,0,1,0,1,1,1,1,2,5,0,3,1,1,2,0.12304347826086959,1.67,0.0,0.0,1,1,0,0,1
3,1,0,1,1,0,0,0,1,0,2,1,3,1,1,0,0.040521739130434775,0.0,0.0,0.0,1,0,0,0,1
3,1,0,1,1,0,0,0,1,0,2,1,3,1,1,0,0.05400000000000005,0.0,0.0,0.0,1,0,0,0,1
3,1,0,1,1,0,0,0,1,0,2,1,3,1,1,0,0.05860869565217397,0.0,0.0,0.0,1,0,0,0,1
3,1,0,1,1,0,0,0,1,0,2,1,3,1,1,0,0.06313043478260871,0.0,0.0,0.0,1,0,0,0,1
3,1,0,1,1,0,0,0,1,2,1,0,3,1,1,0,0.007739130434782582,0.0,0.0,0.0,0,0,0,0,0
3,1,0,1,1,0,0,0,1,2,1,0,3,1,1,0,0.016434782608695575,0.0,0.0,0.0,0,0,0,0,0
3,1,0,1,1,0,0,0,1,2,1,0,3,1,1,0,0.05999999999999994,0.0,0.0,0.0,0,0,0,0,0
3,1,0,1,1,0,0,0,1,2,1,0,3,1,1,0,0.06017391304347819,0.0,0.0,0.0,0,0,0,0,0
3,1,0,1,1,0,0,1,0,2,0,0,3,1,1,1,0.03086956521739126,0.0,0.0,0.0,1,0,0,0,1
3,1,0,1,1,0,0,1,0,2,0,0,3,1,1,1,0.07878260869565223,0.0,0.0,0.0,1,0,0,0,1
3,1,0,1,1,0,0,1,0,2,0,0,3,1,1,1,0.14017391304347826,0.0,0.0,0.0,1,0,0,0,1
3,1,0,1,1,0,0,1,0,2,0,0,3,1,1,1,0.3546956521739132,0.0,0.0,0.0,1,0,0,0,1
3,1,0,1,1,0,0,1,1,0,4,1,2,1,1,0,0.0032173913043478386,0.0,0.0,0.0,0,0,0,0,0
3,1,0,1,1,0,0,1,1,0,4,1,2,1,1,0,0.008086956521739075,0.0,0.0,0.0,0,0,0,0,0
3,1,0,1,1,0,0,1,1,0,4,1,2,1,1,0,0.014173913043478259,0.0,0.0,0.0,0,0,0,0,0
3,1,0,1,1,0,0,1,1,0,4,1,2,1,1,0,0.017565217391304344,0.0,0.0,0.0,0,0,0,0,0
3,1,0,1,1,0,0,1,1,1,0,1,2,1,1,2,0.0024347826086955626,0.0,0.0,0.0,0,0,0,0,0
3,1,0,1,1,0,0,1,1,1,0,1,2,1,1,2,0.006086956521739073,0.0,0.0,0.0,0,0,0,0,0
3,1,0,1,1,0,0,1,1,1,0,1,2,1,1,2,0.007913043478260828,0.0,0.0,0.0,0,0,0,0,0
3,1,0,1,1,0,1,0,0,1,5,0,4,1,1,1,0.36965217391304356,0.1,0.0,0.0,1,1,0,0,1
3,1,0,1,1,0,1,0,0,1,5,0,4,1,1,1,0.42069565217391314,0.1,0.0,0.0,1,1,0,0,1
3,1,0,1,1,0,1,0,0,1,5,0,4,1,1,1,0.42069565217391314,0.11,0.0,0.0,1,1,0,0,1
3,1,0,1,1,0,1,0,0,1,5,0,4,1,1,1,0.4326086956521741,0.11,0.0,0.0,1,1,0,0,1
3,1,0,1,1,0,1,0,0,1,5,0,4,1,1,1,0.6062608695652174,0.26,0.0,0.0,1,1,0,0,1
3,1,0,1,1,0,1,0,0,2,5,0,2,1,1,2,0.004086956521739182,0.0,0.0,0.0,0,0,0,0,0
3,1,0,1,1,0,1,0,0,2,5,0,2,1,1,2,0.0066956521739131025,0.0,0.0,0.0,0,0,0,0,0
3,1,0,1,1,0,1,0,0,2,5,0,2,1,1,2,0.006869565217391349,0.0,0.0,0.0,0,0,0,0,0
3,1,0,1,1,0,1,0,0,2,5,0,2,1,1,2,0.008782608695652172,0.0,0.0,0.0,0,0,0,0,0
3,1,0,1,1,0,1,0,0,2,5,0,4,1,1,1,0.011478260869565104,0.020000000000000004,0.0,0.0,1,0,0,0,1
3,1,0,1,1,0,1,0,0,2,5,0,4,1,1,1,0.02713043478260868,0.020000000000000004,0.0,0.0,1,0,0,0,1
